f1,f2,f3,f4,f5,label
0.5760215917959528,0.7026267865320983,0.6533267141091207,0.0575632294209581,0.8184634621715765,1
0.0053946934244949,0.7650465561191586,0.3685850376712354,0.8890322805107164,0.4120265083240019,0
0.4371024816433145,0.9476490291669104,0.8203785997814,0.656737125256662,0.3537115411322821,1
0.1191367878616121,0.3322674779644468,0.1156678193113349,0.750662953465588,0.2948769031770897,0
0.4996408470874968,0.1322372519449386,0.8382715874546102,0.4954957647197959,0.8048592630100928,1
0.3524348236255801,0.8877922056671746,0.9717795520739992,0.9817490343457518,0.8932734183161085,1
0.4724470400667906,0.8271979956159324,0.9256847283370262,0.4510386625343755,0.0867255563971034,1
0.3689059001596122,0.7847380894392145,0.3035810582005137,0.9977415085861888,0.2436322626505103,1
0.3341451340750118,0.992926765760648,0.572316778078565,0.8068034816489502,0.5895571067078288,1
0.3133335965550798,0.0337730328591572,0.4220508376777315,0.8484060490776535,0.8305415558555118,0
0.8196534800190797,0.2862031420821023,0.1300333884085958,0.4177949170637252,0.1901553890371127,0
0.99880900511283,0.4403833046168171,0.2022947988262132,0.3257332066508051,0.2202487421469083,1
0.3098028235700528,0.0995370391558631,0.4974512822688453,0.8736661854855319,0.9769533462301137,0
0.9986868403658388,0.2092267557721452,0.3347148807827271,0.6458304184907363,0.2420623678503345,1
0.0055955538006652,0.3507815803615829,0.1719121060712001,0.6983223094451863,0.3218113882511962,0
0.1306517337048167,0.7799154791056951,0.5111721832026115,0.9479908143929956,0.4387157303076284,0
0.079710436965579,0.816149488461331,0.0792547882237072,0.4834157478371583,0.3930267904005342,0
0.3838481276039363,0.201475420452308,0.3028382180697178,0.1926804076062056,0.5403187272252162,0
0.5967053382643975,0.8937773815306821,0.0873171917211954,0.9718977343896474,0.3881742449409788,0
0.5921932310112668,0.5170988498119395,0.29767674444033,0.2797494837978556,0.3276502833809287,0
0.768373576747207,0.8297897101911335,0.1300776991993308,0.800724688481769,0.1213222037305711,1
0.0957742174960479,0.1315031853787061,0.8728305496979639,0.5405348028203993,0.0006992495573161,0
0.1788952514844629,0.4741552688372559,0.0095736347303772,0.316684889893395,0.3839158202484624,0
0.7137174897306322,0.5869626551303712,0.2252953054396527,0.8109462914620331,0.456973337895557,1
0.8588383043203001,0.3936898090908044,0.0176762863811472,0.8998284121279043,0.4792191351192157,1
0.8907581565351205,0.2394770626061397,0.4645028830807279,0.6281466771698352,0.0856537696405206,1
0.0675089795495145,0.000540109660465,0.2130637901155204,0.8676298492884597,0.6325279796654532,0
0.8705360391431491,0.1336539006592005,0.271535211702425,0.3903788915335713,0.8309459349893513,0
0.8241806088514143,0.7030021647336568,0.5532969519714075,0.091078593079936,0.4556189308875555,1
0.0363029060515656,0.0135891028040296,0.4673655847362739,0.8198483506286939,0.9171271499682092,0
0.684896914573549,0.5389548970763082,0.4839429783655659,0.7606783791354109,0.5244296800210365,0
0.9614653754468367,0.1770756591471933,0.8305904294028306,0.7040861979589261,0.2548756749494808,1
0.8028647551453737,0.160672794765063,0.7696592428735772,0.9008862234895162,0.0527316814006971,1
0.4505393699565031,0.6799584873186485,0.6951263236927173,0.2554383618078211,0.2860907471813371,1
0.6729593492112788,0.7799326343250954,0.775047004516395,0.6469641161578138,0.3845549014319601,1
0.0888038265730124,0.5792199779773358,0.1565923165202535,0.29627467328387,0.5300536689194308,0
0.9298343088348056,0.5717508062661548,0.3671332751328354,0.6820247871123013,0.1468875489049583,0
0.1315973558068094,0.6278854737114503,0.036588061730016,0.1912825950390022,0.6986746474846118,0
0.2331762983373685,0.281080725646963,0.8077604919976289,0.3439036174257261,0.1664286124165703,0
0.8521431192340025,0.6793874531003977,0.3543417904611033,0.5800196818915326,0.9759586213402384,1
0.9721921123632574,0.0368074281672005,0.568270066796583,0.1178432120698919,0.2483403827545917,0
0.0998377401932091,0.4981870616118355,0.2147913437178519,0.5972595691258329,0.1000864251863673,0
0.5773073650680122,0.955332013347742,0.0028334350359128,0.1187141281970197,0.0247451697040212,0
0.2478869611271452,0.6272663891673141,0.900228892982492,0.2808031672510737,0.8874031058166207,1
0.8926278336297973,0.4587975884185615,0.9700436566794914,0.7964348811050053,0.001815843555044,1
0.03785719614739,0.5198640896092835,0.3477385141249119,0.0075489602238612,0.5559794855768341,0
0.5167780411158008,0.8818173711346731,0.1928701025543541,0.2356197271546767,0.9644646739772084,0
0.666012948232465,0.3248155298211163,0.9745962623674684,0.7486517190486038,0.1044280567547342,1
0.8377810364285898,0.5425187193411455,0.3024134001532396,0.3948007199879153,0.752968631888732,1
0.1394449451831968,0.9809614027203104,0.5868264928465514,0.2083791442605899,0.222863479852676,0
0.9254675461654714,0.8267329762256288,0.4438517692542378,0.6529346352513903,0.2505411789159848,1
0.4696949986619285,0.8122432211820652,0.9774414423855918,0.3274677357932902,0.1096670104817124,1
0.6875757363376395,0.3897089699233405,0.2221245878626163,0.1025090445465805,0.3366310172664788,0
0.2945513768971848,0.22835760232309,0.7031966089833317,0.0885008004485909,0.1315869380179247,0
0.5328849478505961,0.4874108260424979,0.4964351409310533,0.5871736231284583,0.8322242233995627,1
0.3400385473911933,0.573001238256612,0.5651189571412457,0.6847924331560532,0.1663492359540319,0
0.7506500814460867,0.9332025959278936,0.936635007288512,0.4826942968134908,0.3565005182661909,1
0.8810986644699373,0.6347735027559651,0.8247548129931642,0.0903712127442969,0.146295026232238,1
0.9889565187564776,0.9185469897047324,0.4747076964283763,0.0377162299865981,0.2858562288188939,1
0.302489352563578,0.0505211861631528,0.7736886149912947,0.7823493708404837,0.7848320005230586,0
0.6180715759248098,0.2182050022435172,0.0518846752186262,0.6465014407491477,0.6439860005950723,0
0.1152693277968687,0.851007054542492,0.5766610069971192,0.7999870779742817,0.5010832623044554,0
0.6882378445621534,0.064309238017487,0.9242862420871164,0.1320260622917896,0.0233228216402633,1
0.6223401420791186,0.1595799017884134,0.5851080970381924,0.9512468892089058,0.8142437201124996,0
0.3149968930951616,0.7960244695085772,0.3857307540559658,0.1455634936033011,0.0921006490929267,0
0.7083619266036094,0.0202768595136842,0.3608695209746048,0.2446931017340635,0.2798568457075681,0
0.9109551509601936,0.1691173644642748,0.3644021088021868,0.4286121577732862,0.1247401748607386,1
0.7749245404148936,0.2468960578080838,0.0040301588410027,0.8767335508718509,0.789627179427524,0
0.2050072687411537,0.6593899672106602,0.0390675670127151,0.1534893533503537,0.4008882388174402,0
0.0682814412661915,0.0913263476241049,0.8211617794468385,0.6630032112044488,0.8225852265326704,0
0.3016732286444251,0.2377710879677664,0.6656136811042063,0.4981969661081856,0.1266669854662687,1
0.285581693469852,0.3708279784113788,0.0703733207361833,0.5062456750745488,0.7892637768486861,0
0.8086254575686194,0.575299487520706,0.4011052538972226,0.5798345791751294,0.843051074074551,1
0.1970667736505225,0.7075202853948348,0.1541431023393127,0.81422206869434,0.7662685647388517,0
0.5085117171570906,0.181020582067043,0.0265158463903784,0.1678248455017739,0.7692142831803161,0
0.6477943335234829,0.6043901534795093,0.9309128459211222,0.3968307386109861,0.2770130892603518,1
0.985573883869902,0.3050366262546292,0.9698757331903344,0.6413528828852365,0.587941907485557,1
0.4428263681056399,0.2399986145282516,0.8637790867337457,0.1860012907847624,0.1443041374035935,0
0.3742172905924699,0.801655792903443,0.0765704814945665,0.2248330185246978,0.7063356886057488,0
0.1704494085963953,0.3454922410244631,0.1504239518166332,0.8252742926241851,0.2429288504553978,0
0.830047949858625,0.7598501278103941,0.3612992084025851,0.8210078911175849,0.5199991279138074,1
0.8591608999028297,0.4928575323665809,0.4297277583135764,0.7169315837920825,0.6675836194907412,1
0.4397305673061134,0.2058339486993501,0.4821620448987589,0.6051305090225348,0.809797843613868,0
0.4162598754929295,0.0977223856650024,0.2367173121918683,0.4637121042441265,0.1864472774808928,0
0.1759782005169402,0.1856860260995874,0.8829459621702381,0.1950932715809666,0.4647242964710354,0
0.4166788381865499,0.8763567825786868,0.623778256876877,0.0490601706886411,0.7392250078231755,1
0.7459041217450386,0.951272928273278,0.7195503235479848,0.959977699629651,0.6447045366565411,1
0.0136575640035169,0.0374605806834899,0.039427937361658,0.3734174909747749,0.3469964244677594,0
0.0726334287430058,0.4459899606489204,0.718503259278875,0.3725999213395804,0.5799445791120028,0
0.2483527276689564,0.004930164734097,0.1712030759207741,0.754436576786682,0.4666945735128497,0
0.588288290468159,0.9194348638398174,0.8587165043661712,0.5862712772832237,0.7361465834767955,1
0.3822310803156108,0.0664777541775036,0.9718095460103866,0.8168008439318024,0.0308210409098534,1
0.0336296131731392,0.6370230774826544,0.3602977373181941,0.8216613289935633,0.8231929125719057,0
0.023762814804918,0.033722386831397,0.3203954682097976,0.0999247396982995,0.9288589494449148,0
0.2039881168020879,0.935393712834886,0.8419966891655598,0.5342042081118251,0.482264475107769,1
0.2177056829619365,0.5529012070278649,0.7996997121664584,0.2387459701302828,0.218834551451987,0
0.6351828475741749,0.3280120715070734,0.8508694646379389,0.9668346102963278,0.5846095775117576,1
0.2195412522181815,0.201483785562564,0.9228038144529592,0.902519928835248,0.1140160626550927,0
0.88447104348107,0.783793104239701,0.6163497679960949,0.4577273684335483,0.4971581986159499,1
0.4301304761442857,0.3041063468591212,0.9490029049791124,0.9107920824536088,0.6670159541271945,1
0.388296205038527,0.570358418905538,0.3108437685193224,0.7076136222969891,0.5625554767996724,0
0.3450410827741078,0.8895531879231765,0.7087125933558303,0.7099483546044805,0.8628184220837288,1
0.8576884982044708,0.7457891901627106,0.2795997394395428,0.8231846228834887,0.0331970440549467,0
0.1580114921385743,0.2809417113796755,0.632988467050391,0.6820534408674109,0.424784280480301,0
0.2421379273228715,0.0033248510119923,0.6003498062293001,0.2602243255558238,0.1981606232859364,0
0.212002382509568,0.9319882898900956,0.3037503970886833,0.2792122816017217,0.1914108684512815,0
0.579167722216157,0.9878218590951896,0.1812012513051358,0.8973961869727096,0.2641427102853063,0
0.3774351539959795,0.9983738031713068,0.9925657664191636,0.968330905687244,0.3010829021890686,1
0.4850397823855878,0.3325697792031927,0.7592127560765143,0.9936057997834856,0.4841416734018284,1
0.3885410285099973,0.2262347494236071,0.3650306809747272,0.5909474477160206,0.8322467145861089,0
0.9663316830757512,0.6289517329668318,0.8270279258694859,0.7181647034118256,0.7384481605887568,1
0.2495275592564297,0.4011485430143264,0.0248691641461811,0.1042551110843682,0.5460751350770648,0
0.732638549339338,0.3407000810054565,0.0554778742526532,0.5041865969659901,0.9331862380600048,0
0.1340430976804187,0.0734353127559239,0.1342856653809234,0.8973423386637355,0.2239776117614458,0
0.3691885870959296,0.926543355323945,0.1820841535058192,0.6385809558823193,0.9080921068747766,0
0.0560462553556033,0.3740269154541767,0.4147622488208525,0.9425936750124154,0.4178933746854765,0
0.2454450490538274,0.6329095319645941,0.2507756945906803,0.189776973561112,0.8773872530679709,0
0.1197770264086918,0.9845831234046802,0.4558520039479594,0.8338964401275479,0.1898406507979533,0
0.2805696072519419,0.7548668604434903,0.389750960178146,0.5568079289736567,0.6937428770473861,0
0.1554700463581096,0.8611626622630009,0.7173927008863316,0.3459994497103286,0.7977222810545332,1
0.2779355703079667,0.0393613977697447,0.5920017909992665,0.7443270460107071,0.9429728472192918,0
0.9077910476782072,0.5330345059686776,0.1853069949629548,0.1309057448254335,0.1331055191482689,0
0.1843228404483258,0.3267242104534111,0.2485713025169639,0.9380789431207568,0.6108126683094736,0
0.6267134143658294,0.2799427864806728,0.3272821198481594,0.8758335031133515,0.432101625105827,0
0.1870900213857002,0.5934069814704437,0.6104621037257312,0.6301277680942259,0.0185676666919657,0
0.0289375700345062,0.0715855297121015,0.9276988874807957,0.2169400432603245,0.5937022956382568,0
0.5603476528705768,0.3373125581809234,0.328889866692967,0.2058709043426215,0.0445136211544114,0
0.1366940579199921,0.6521214726541792,0.2931063674516919,0.4997387898691653,0.3671203996957436,0
0.3044344002048911,0.8869007344472977,0.4683415414996629,0.6542074975084489,0.9865420161405896,0
0.4234477502198939,0.719178395892614,0.57142725768682,0.1372378110845618,0.8211208391136845,0
0.761532826487988,0.7075193813150917,0.5175178425539911,0.9066278576144458,0.4402039920076617,1
0.9486472023575896,0.6380318245250998,0.1287474384282559,0.6236392860448604,0.2009159417066676,1
0.3920092376587212,0.7420446999161393,0.7804107031752753,0.2857039627663935,0.0610557099184678,1
0.1197203621560325,0.9635964027324652,0.1867219581785982,0.9515813447887108,0.3225158180659695,0
0.2607961502251967,0.6394654846043489,0.1273387764837619,0.9297347390550657,0.5170166836991623,0
0.4686015097340524,0.11008491208379,0.9563843048476056,0.391653870548192,0.1151217938475556,1
0.8113839285496088,0.6339119652958874,0.7556614518474009,0.1473033113257733,0.6000869985319697,1
0.4605289529581732,0.6559114254738345,0.9278393861823732,0.3846276471730253,0.7515265484857094,1
0.7009334830985205,0.4912394684673141,0.3424898988191822,0.1625988118629973,0.583008760247019,0
0.1058158629734096,0.7409576856853524,0.4689501317861144,0.6177792956983567,0.4233639626605381,0
0.9295284977844406,0.3193690087248778,0.0264826965186917,0.0198567504076379,0.4101425298404723,0
0.6481150456383887,0.0306071143917935,0.5551237247581752,0.9541845202866328,0.2253108157098424,1
0.0898077005654863,0.4450530599586717,0.3398356988643989,0.5718505243044544,0.5222740363433365,0
0.5156137457565604,0.312364734717157,0.5852349840385115,0.5576515224620984,0.5506399407522149,1
0.1193111591414045,0.50217836132153,0.135785900893289,0.2643068330729532,0.2779926546898332,0
0.9604906194947844,0.6192852749122207,0.9307449177407916,0.7565473786222334,0.4573484666704179,1
0.9554257859345756,0.5926020929466329,0.0782855931371784,0.164661646686977,0.9602588707854326,1
0.0054761714933849,0.683765204768734,0.5844459488838953,0.4799823333098892,0.2429513831699716,0
0.0703301331361561,0.6964558286939243,0.7421269573275657,0.7980562924668603,0.2072463450186641,1
0.272155651683392,0.1782666769152791,0.0709818978930802,0.7988384727068211,0.084988216784597,0
0.6696138883438862,0.9530488592963526,0.9844397753980392,0.5828686075001851,0.2256953941018256,1
0.9847037158361724,0.2519137193934545,0.7419068273105939,0.2558886240603018,0.3186759444625284,1
0.0801577314580505,0.7504153878639814,0.095698927303625,0.0629415613307159,0.3618201585366075,0
0.1611233038557342,0.2524816729320045,0.9452885839512916,0.5725155558075741,0.0381624768995302,1
0.5533948619954154,0.1171745237866638,0.891550793269563,0.7852522798058298,0.6874075997405629,1
0.8961007906079284,0.2794397442070759,0.631482772595707,0.6918522812397057,0.2776364384605722,1
0.4224964306654508,0.0177797647585654,0.0595328427548723,0.8940415215326475,0.2206306444897299,0
0.8180888494285727,0.6243116191683363,0.5085735410449216,0.5657525595614135,0.9947119975346704,1
0.5985549708989876,0.2067306273509136,0.0990729593198844,0.6828515431932168,0.559260248256402,0
0.5590718843136593,0.4966861094008626,0.2755421956662952,0.7184025051345876,0.6906614816803465,0
0.2422203857315006,0.1154442608852759,0.7347152105223446,0.0174354170870496,0.2647165451234602,0
0.717815877600509,0.8781698918435714,0.1102162711685975,0.983138659437742,0.455824989945039,1
0.4723374358127016,0.4576606241825668,0.2578935358062229,0.979338159827415,0.8705836268838744,0
0.916484052100852,0.7659174372307155,0.7426978395550473,0.9920916504301854,0.8682258739911701,1
0.7864033571503936,0.8664688537549449,0.950101761846318,0.3486904193361934,0.6642417044232468,1
0.9619341808900758,0.3089297260907774,0.4523086860160157,0.7881871113675097,0.1376624769509671,1
0.7290137980399413,0.1674210914793771,0.4274656262819409,0.6983247163571451,0.6392836031155854,1
0.3989403446239363,0.146472656797811,0.0553560915653322,0.7457325426363396,0.0952875994170899,0
0.8565496757566912,0.0365367161525849,0.2655392147549847,0.718814609363796,0.5150844765748345,0
0.8888044896838726,0.0575502750134722,0.8915058148989063,0.289653871141883,0.0234527599286642,1
0.7395662972723002,0.4844609020103499,0.0034677223805503,0.4138843967305701,0.7378317991493935,0
0.2954897405498965,0.3380595421189758,0.5492882790318899,0.3658889540352587,0.3770819118937846,0
0.9734199700039128,0.1618545710871153,0.99168219597421,0.1118999559103428,0.4144955119056775,1
0.9168953660637328,0.4468564607054257,0.5654273059424466,0.2679838126086072,0.2292976190106196,1
0.0397697634877428,0.984713552676552,0.7999109606812735,0.5924414460285556,0.2058976298713486,1
0.0405950072758024,0.928087348526767,0.5743636383131303,0.4512154963970629,0.8761876265106933,0
0.5280473248174958,0.2001497809126717,0.0741033823845886,0.0780099393775849,0.9811607876845214,0
0.1682104210597778,0.9473320398165944,0.0058435696093976,0.4441424519955094,0.258400911196691,0
0.2452653901867917,0.3990181773384114,0.8225622988803462,0.1221027859956667,0.698025039976456,1
0.0486364939974443,0.5870692290864803,0.3602076316177436,0.6177842968661453,0.9145746032186076,0
0.8074361980168073,0.618661981227911,0.6077799899263095,0.6348514531734458,0.9815515809175068,1
0.3668791051967691,0.3992993565664238,0.7584555909619477,0.3733089493376792,0.8085403447646564,1
0.4743015850741985,0.0402131732864023,0.4457844549915739,0.4869667717724114,0.2096615295948293,0
0.9902430853297732,0.9544867267285132,0.2070841410967384,0.0919178763170759,0.3739263435341059,1
0.8053148692245407,0.0458469947645534,0.4058033107553001,0.7151721045952026,0.7825726301301903,0
0.9948346275063836,0.8653379296606829,0.8486879928465931,0.0142350153869225,0.1115606435483156,1
0.1435601857372517,0.9662450718081604,0.5945207445356026,0.7745274197196834,0.196751198782302,0
0.641581607489108,0.8429691120437323,0.7974319618465566,0.7417102880814463,0.662502814320193,1
0.9217606825106438,0.3282444257444211,0.8364822431700932,0.8654480169326031,0.35450366294693,1
0.2882493460787649,0.3786528198598794,0.9786197499517428,0.1089636819154122,0.2283217557044705,1
0.1100048173330831,0.0592315588940457,0.5642355726021471,0.4118002997823177,0.9663545731057218,0
0.549605586365076,0.4338816598312865,0.3117142305620595,0.4360269529434375,0.5822377648288423,0
0.0692277183560817,0.705419422955893,0.8977197996524461,0.227308872434226,0.4553058890687839,1
0.0736733650981595,0.4521326310133775,0.0503629301616916,0.1342262693778384,0.3356085127809327,0
0.3580774762250874,0.3954902855018707,0.019452442938366,0.9397575054378128,0.3790436421510199,0
0.425687264072337,0.024502514871506,0.2325699555046608,0.3439615791252471,0.6457384817333741,0
0.6887098929742165,0.1574425452127708,0.9027969891085968,0.7932461133285413,0.8863794034672504,1
0.7655980498793126,0.9436016118352866,0.4917643556838333,0.8994280477705621,0.3297997991376304,1
0.7070852856242764,0.9619380698564228,0.5745325774790656,0.370717144648936,0.1480481549515419,1
0.3057134718663323,0.1974442039962477,0.9520674626461642,0.3781385279593249,0.3909252722791047,1
0.5743861408615138,0.4716703430029696,0.1306037633625379,0.5466524919518437,0.5444132211964718,0
0.0554833091866748,0.2237271478670848,0.2600308290709261,0.7127283052229842,0.2860477233014945,0
0.2463991436693196,0.7360516099232937,0.5149024702380092,0.5182055216089455,0.277259152316024,0
0.9909021889613686,0.6104611677598879,0.2408080188786461,0.5091175563453274,0.2294740675226577,1
0.5566021367314712,0.3507089519118683,0.2667304839684046,0.5084434176987931,0.3854679688730222,0
0.8583207383101644,0.3916850124804147,0.4553492801277313,0.3711478408194268,0.6367504463622208,1
0.2918065728298726,0.0014478356239435,0.5301009765753697,0.5743827780573298,0.7216565623754827,0
0.8441203902793307,0.0986469518719068,0.4686675630714253,0.636128203111382,0.3922220562134049,1
0.0880209940014328,0.8799262653544756,0.4016980666411007,0.5333680214175285,0.6963431380023712,0
0.5433606001143755,0.1413570311071069,0.989198469472112,0.3490567729780923,0.5907648815973928,1
0.5622148471827694,0.3696672582731617,0.7412850747091274,0.4166832991590095,0.0298081940810555,0
0.721500252505588,0.8426450577444936,0.5756877222385379,0.4064825023678522,0.4957856718085182,1
0.9964103151349768,0.853907605129715,0.361840536848983,0.0523826314446954,0.4719912876718996,1
0.7461880077084753,0.6193331056677424,0.4924736432118002,0.5786862510780826,0.221458132947722,0
0.3161900858740257,0.9187881901167272,0.0805959143458701,0.1287134581772955,0.1757683366279951,0
0.0214559729995021,0.3579191778527959,0.014051443656553,0.2425232876804713,0.6623070868044006,0
0.4038745714947681,0.2452302519988053,0.0319367483267918,0.8212191037881894,0.2014289991927118,0
0.1611607525385674,0.3498633117440026,0.0068115158073466,0.2244574592689544,0.6849302616707189,0
0.9913209493239964,0.2216158145429625,0.9747827599244564,0.3489379087273131,0.5736604801076015,1
0.6522262573482454,0.021718274599098,0.2834971621366102,0.2458038699503538,0.4264114853770804,0
0.6214965569268758,0.4047120737622999,0.0266760857065808,0.9194210451583577,0.4668494377983265,0
0.3638759185427991,0.327839057052224,0.7846470719509645,0.3698203004573893,0.5376419765154656,1
0.4403615242831979,0.7335650702290551,0.0467712912670026,0.4175674249743655,0.3268744066975129,0
0.200058276553709,0.8053391858014531,0.8167202475857279,0.4604125228023742,0.5669250205101042,1
0.7288817733918308,0.7402341102593623,0.0344181685046732,0.8845719185651006,0.8015669106499158,0
0.885757446598724,0.5608447148672091,0.7306751064800587,0.1278829777487616,0.5549231422446604,1
0.4239937291949798,0.5098908716891043,0.2827329728363217,0.997595587089366,0.3646803787486677,0
0.6703990760793335,0.9053038071787832,0.2938879299855818,0.6829599544180388,0.1140810901434741,0
0.5258300231613665,0.4512453469478098,0.0539004054432431,0.8242110132098188,0.3661543355507797,0
0.1273289045307829,0.5920432242921789,0.3905693923224624,0.9826159312970058,0.2155570490927961,0
0.36296599620072,0.0188332932191793,0.9771327102926473,0.5406200782238427,0.4165063162754751,1
0.7118447408648522,0.3094019857838488,0.4844782929642389,0.903057240910242,0.8612094368912594,0
0.420901466615827,0.3142497213625843,0.2908648142606764,0.7900013744092551,0.471499486675537,0
0.5248485751666009,0.7508354364178236,0.1075966332822294,0.2792253004208355,0.3204918755609482,0
0.8991295115739227,0.4984729739091247,0.9107617773748704,0.0721664230346489,0.3154929367715228,1
0.1262817495737854,0.8486847075299012,0.1704021766125008,0.8861708425261278,0.5060757848914736,0
0.5989752747640299,0.0478348456647014,0.4264019934574501,0.4733307162641359,0.956249333460566,0
0.4480211649770325,0.4834060819469388,0.3506384728172294,0.506346428495345,0.1996549105661049,0
0.4737895428971738,0.4785839370068165,0.0166369180610935,0.5517787540225767,0.6456451083288106,0
0.8890007951646877,0.0263073995995575,0.9904102366421644,0.2572937374077918,0.0682702540893002,1
0.1547026953153965,0.1304552718008768,0.6636014276745961,0.9226689859437044,0.6204589715804303,0
0.6503406746419264,0.1331107134150224,0.3144462772359335,0.9378159766403728,0.129510142771512,0
0.5531376318213919,0.5911674118266219,0.5332207098390016,0.6787612734966206,0.1953877774746085,1
0.3364107927694258,0.6398016351202096,0.8675128037748404,0.8182233219266859,0.6466501739524285,1
0.580260457059034,0.2104538551553778,0.6424867634575262,0.9847050649444046,0.432364202657389,0
0.8806805329638447,0.2635703581579633,0.0470071371023733,0.3592785832369766,0.1194579699462722,0
0.853136626491648,0.6341648036493457,0.262387082858559,0.0066657641808193,0.7481673371011434,0
0.6640230691015483,0.5302281002443066,0.8548969747415155,0.4983363365377924,0.8518151896961668,1
0.1644778060382588,0.8213632458482438,0.5055522011055544,0.034007021808205,0.2605981009398848,0
0.4539011576002002,0.7423661153647253,0.8613970604233412,0.6635917974137103,0.55814532632801,1
0.7058588285456437,0.7911294769024453,0.353369048492321,0.3465241390069039,0.3864376973191042,1
0.4189813372419614,0.140198498529262,0.4361734264578486,0.3089450154452153,0.2721985974639651,0
0.776802344317211,0.9842714880216142,0.4588036654767291,0.9130689929467614,0.6842783691123513,1
0.799506341214625,0.8916649933544871,0.1966230034882976,0.5325694339721402,0.2252022753116915,0
0.2638675131999166,0.2825400773373659,0.952960077342567,0.259681690190682,0.39834610561472,1
0.7635648991724389,0.5289766106057607,0.3481342360367671,0.6031821628296598,0.889884166552546,1
0.4038298526829723,0.3875996845248837,0.5857576114272595,0.0382227754065935,0.7430912581828851,1
0.0346345854066277,0.4684815386909651,0.8733230263567753,0.4715717005541942,0.7980708689384949,1
0.4546936063029363,0.5194838740728257,0.536467639448173,0.2855718591481021,0.9004274484250767,0
0.8707520383374622,0.5671704332120422,0.9437293326705825,0.8233446860130822,0.5144326071217875,1
0.0090966414517047,0.5081521430236593,0.1824650336693044,0.6637140835392029,0.282231451470716,0
0.1853919810644664,0.6755009017427571,0.0368290838317274,0.5333960832099083,0.3433864670174755,0
0.4246785456710934,0.3061346273104424,0.5912524998236499,0.3251782844807431,0.7341138458991588,1
0.740096641171412,0.6618721247929407,0.096545653805725,0.0956179646723126,0.8768999920483532,0
0.3300543874123668,0.0600052262178195,0.8554548612302677,0.5667743889302227,0.915776663848953,1
0.9961073227180854,0.1046806854732237,0.0623011101679171,0.3835911526470545,0.1126123720866327,0
0.3955169322582629,0.7945489015122479,0.8481309432050381,0.1626838111522928,0.5201132763343206,1
0.190458007660376,0.7026220537235942,0.024718208894596,0.2785492523148454,0.5624873552956823,0
0.2088773763503346,0.8361801120514343,0.6823529731243264,0.9983003215717924,0.8156200861624724,1
0.2680762773309569,0.1999010979557801,0.9422755728322254,0.3727172475587108,0.0004902010911371,1
0.2590596070180836,0.3290116168002353,0.7780608140669083,0.0108750362882547,0.3468692802988311,0
0.8250767967240357,0.727637748889893,0.1118516154069425,0.3130732971506711,0.1488917351139561,1
0.296537888055177,0.3574802191105959,0.9163200701273436,0.3115016929074018,0.4192424149665065,1
0.6530042613391609,0.7009274617856255,0.9140450620299716,0.8746592182837267,0.2622371059817908,1
0.8732129282627451,0.2237875490428633,0.4601257384563536,0.4719947983118775,0.972627544405799,1
0.9958809705510135,0.5735140435976995,0.4371488832255241,0.2570809775787842,0.0708634879410747,1
0.7677455373691714,0.9251366473338988,0.871772667231703,0.1018229279336538,0.451501326463903,1
